id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
36,COMP_M,0,Mod0,M.USER.APP.0,10,73,95,89,None,0.0005,60.00002999999997,60.00052999999997,2.0,60.00002999999997
1,COMP_M,0,Mod5,M1_3,71,70,48,75,Mod3,0.0003333333333333333,61.00001649999997,61.0003498333333,14.000906000000002,61.00001649999997
109,COMP_M,0,Mod0,M.USER.APP.0,8,73,64,89,None,0.0005,61.00002999999998,61.00052999999998,5.0,61.00002999999998
189,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,62.000030999999964,62.00053099999997,8.0,62.000030999999964
20,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,62.00052999999999,62.00092999999999,10.000505000000002,62.00052999999999
20,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,62.00053099999999,62.001530999999986,10.000505000000002,62.00053099999999
88,COMP_M,0,Mod0,M.USER.APP.0,12,73,66,89,None,0.0005,63.00003099999998,63.00053099999998,4.0,63.00003099999998
20,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,63.00086333333332,63.00119666666665,58.000861333333326,63.00086333333332
99,COMP_M,0,Mod0,M.USER.APP.0,23,73,99,89,None,0.0005,64.00003199999996,64.00053199999996,4.0,64.00003199999996
25,COMP_M,0,Mod0,M.USER.APP.0,24,73,52,89,None,0.0005,65.00003199999998,65.00053199999998,1.0,65.00003199999998
20,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,65.00153299999998,65.00186633333331,62.001530999999986,65.00153299999998
101,COMP_M,0,Mod0,M.USER.APP.0,0,73,97,89,None,0.0005,66.00003299999996,66.00053299999996,5.0,66.00003299999996
4,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,66.00053199999999,66.00086533333332,11.000505000000002,66.00053199999999
104,COMP_M,0,Mod0,M.USER.APP.0,3,73,78,89,None,0.0005,67.00003299999997,67.00053299999998,5.0,67.00003299999997
4,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,67.00053299999998,67.00093299999997,11.000505000000002,67.00053299999998
8,COMP_M,0,Mod5,M1_2,74,70,32,75,Mod2,0.0003333333333333333,68.00003399999994,68.00036733333327,27.000913000000004,68.00003399999994
44,COMP_M,0,Mod0,M.USER.APP.0,18,73,62,89,None,0.0005,68.00003399999996,68.00053399999996,2.0,68.00003399999996
52,COMP_M,0,Mod0,M.USER.APP.0,1,73,33,89,None,0.0005,69.00003399999997,69.00053399999997,3.0,69.00003399999997
108,COMP_M,0,Mod0,M.USER.APP.0,7,73,2,89,None,0.0005,70.00003499999995,70.00053499999996,5.0,70.00003499999995
4,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,70.00053399999999,70.00093399999999,11.000505000000002,70.00053399999999
4,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,70.00053499999999,70.00153499999999,11.000505000000002,70.00053499999999
92,COMP_M,0,Mod0,M.USER.APP.0,16,73,45,89,None,0.0005,71.00003499999997,71.00053499999997,4.0,71.00003499999997
4,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,71.00086733333332,71.00120066666665,66.00086533333332,71.00086733333332
214,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,72.00003599999995,72.00053599999995,9.0,72.00003599999995
35,COMP_M,0,Mod0,M.USER.APP.0,9,73,42,89,None,0.0005,73.00003599999997,73.00053599999997,2.0,73.00003599999997
4,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,73.00153699999998,73.00187033333331,70.00153499999999,73.00153699999998
120,COMP_M,0,Mod0,M.USER.APP.0,19,73,97,89,None,0.0005,74.00003699999995,74.00053699999995,5.0,74.00003699999995
15,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,74.00053599999998,74.00086933333331,12.000506000000003,74.00053599999998
134,COMP_M,0,Mod0,M.USER.APP.0,8,73,64,89,None,0.0005,75.00003699999996,75.00053699999997,6.0,75.00003699999996
15,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,75.00053699999998,75.00093699999998,12.000506000000003,75.00053699999998
40,COMP_M,0,Mod0,M.USER.APP.0,14,73,59,89,None,0.0005,76.00003799999996,76.00053799999996,2.0,76.00003799999996
113,COMP_M,0,Mod0,M.USER.APP.0,12,73,66,89,None,0.0005,77.00003799999996,77.00053799999996,5.0,77.00003799999996
239,COMP_M,0,Mod0,M.USER.APP.0,13,73,44,89,None,0.0005,78.00003899999994,78.00053899999995,10.0,78.00003899999994
15,COMP_M,0,Mod3,M0_3,73,71,89,48,Mod0,0.0004,78.00053799999998,78.00093799999998,12.000506000000003,78.00053799999998
15,COMP_M,0,Mod4,M0_4,73,72,89,49,Mod0,0.001,78.00053899999997,78.00153899999998,12.000506000000003,78.00053899999997
31,COMP_M,0,Mod0,M.USER.APP.0,5,73,63,89,None,0.0005,79.00003899999996,79.00053899999996,2.0,79.00003899999996
15,COMP_M,0,Mod5,M1_1,47,70,22,75,Mod1,0.0003333333333333333,79.00087133333331,79.00120466666664,74.00086933333331,79.00087133333331
124,COMP_M,0,Mod0,M.USER.APP.0,23,73,99,89,None,0.0005,80.00003999999994,80.00053999999994,5.0,80.00003999999994
129,COMP_M,0,Mod0,M.USER.APP.0,3,73,78,89,None,0.0005,81.00003999999996,81.00053999999996,6.0,81.00003999999996
15,COMP_M,0,Mod5,M1_4,72,70,49,75,Mod4,0.0003333333333333333,81.00154099999997,81.0018743333333,78.00153899999998,81.00154099999997
126,COMP_M,0,Mod0,M.USER.APP.0,0,73,97,89,None,0.0005,82.00004099999994,82.00054099999994,6.0,82.00004099999994
17,COMP_M,0,Mod1,M0_1,73,47,89,22,Mod0,0.0003333333333333333,82.00053999999997,82.0008733333333,13.000506000000003,82.00053999999997
23,COMP_M,0,Mod0,M.USER.APP.0,22,73,74,89,None,0.0005,83.00004099999995,83.00054099999996,1.0,83.00004099999995
17,COMP_M,0,Mod2,M0_2,73,74,89,32,Mod0,0.0004,83.00054099999997,83.00094099999997,13.000506000000003,83.00054099999997
