id,type,src,dst,app,latency,message,ctime,size,buffer 
934,LINK,42,24,0,2.000001,M.USER.APP.0,20,1,1066
935,LINK,95,7,0,2.0000005,M.USER.APP.0,20,1,1067
936,LINK,74,18,0,2.0000005,M.USER.APP.0,20,1,1068
937,LINK,66,20,0,1.0000005,M.USER.APP.0,20,1,1069
938,LINK,44,11,0,1.000001,M.USER.APP.0,20,1,1070
939,LINK,59,18,0,2.0000005,M.USER.APP.0,20,1,1071
940,LINK,68,24,0,1.000001,M.USER.APP.0,20,1,1072
941,LINK,45,43,0,2.0000005,M.USER.APP.0,20,1,1073
942,LINK,62,29,0,2.0000005,M.USER.APP.0,20,1,1074
943,LINK,62,29,0,2.0000005,M.USER.APP.0,20,1,1075
944,LINK,97,93,0,1.0000005,M.USER.APP.0,20,1,1076
945,LINK,59,18,0,2.0000005,M.USER.APP.0,20,1,1077
946,LINK,74,18,0,2.0000005,M.USER.APP.0,20,1,1078
947,LINK,74,18,0,2.0000005,M.USER.APP.0,20,1,1079
948,LINK,99,25,0,2.0000005,M.USER.APP.0,20,1,1080
949,LINK,52,24,0,2.000001,M.USER.APP.0,20,1,1081
950,LINK,42,24,0,2.000001,M.USER.APP.0,20,1,1082
72,LINK,18,37,0,1.000001,M.USER.APP.0,20.000004999999998,1,1081
143,LINK,24,37,0,1.0000005,M.USER.APP.0,20.000004999999998,1,1082
448,LINK,24,37,0,1.0000005,M.USER.APP.0,20.000005,1,1082
302,LINK,7,24,0,1.000001,M.USER.APP.0,20.000009500000004,1,1077
468,LINK,20,18,0,2.000001,M.USER.APP.0,20.000009500000004,1,1078
473,LINK,93,17,0,2.000001,M.USER.APP.0,20.000009500000004,1,1079
218,LINK,18,37,0,1.000001,M.USER.APP.0,20.000009500000004,1,1080
223,LINK,17,37,0,2.0000005,M.USER.APP.0,20.000009500000004,1,1081
138,LINK,17,37,0,2.0000005,M.USER.APP.0,20.000010000000007,1,1080
178,LINK,24,37,0,1.0000005,M.USER.APP.0,20.0000185,1,1079
304,LINK,11,17,0,2.000001,M.USER.APP.0,20.000018999999995,1,1077
311,LINK,24,37,0,1.0000005,M.USER.APP.0,20.000018999999995,1,1078
317,LINK,24,37,0,1.0000005,M.USER.APP.0,20.000018999999995,1,1079
141,LINK,37,18,0,1.000001,M0_1,20.000338833333334,1,1080
141,LINK,37,24,0,1.0000005,M0_2,20.000338833333334,1,1081
141,LINK,37,24,0,1.0000005,M0_3,20.000338833333334,1,1082
141,LINK,37,24,0,1.0000005,M0_4,20.000338833333334,1,1083
39,LINK,24,7,0,1.000001,M0_3,20.000343333333333,1,1083
39,LINK,0,39,0,1.0000005,M0_2,20.000343833333336,1,1082
21,LINK,20,22,0,2.0000005,M0_1,20.00034383333334,1,1081
4,LINK,18,20,0,2.000001,M0_1,20.000351833333333,1,1081
61,LINK,37,18,0,1.000001,M0_1,20.000672166666668,1,1082
61,LINK,37,24,0,1.0000005,M0_2,20.000672166666668,1,1083
61,LINK,37,24,0,1.0000005,M0_3,20.000672166666668,1,1084
61,LINK,37,24,0,1.0000005,M0_4,20.000672166666668,1,1085
39,LINK,8,3,0,1.000001,M1_1,20.00067616666667,1,1085
7,LINK,22,8,0,2.0000005,M1_1,20.00067666666667,1,1086
126,LINK,37,18,0,1.000001,M0_1,20.0010055,1,1086
126,LINK,37,24,0,1.0000005,M0_2,20.0010055,1,1087
126,LINK,37,24,0,1.0000005,M0_3,20.0010055,1,1088
126,LINK,37,24,0,1.0000005,M0_4,20.0010055,1,1089
17,LINK,7,36,0,1.0000005,M1_4,20.001343333333338,1,1089
8,LINK,19,7,0,2.000001,M1_3,20.00134383333334,1,1090
951,LINK,70,56,0,2.0000005,M.USER.APP.0,21,1,1091
952,LINK,78,7,0,1.0000005,M.USER.APP.0,21,1,1092
953,LINK,74,18,0,2.0000005,M.USER.APP.0,21,1,1093
954,LINK,44,11,0,1.000001,M.USER.APP.0,21,1,1094
955,LINK,42,24,0,2.000001,M.USER.APP.0,21,1,1095
956,LINK,62,29,0,2.0000005,M.USER.APP.0,21,1,1096
957,LINK,64,24,0,2.0000005,M.USER.APP.0,21,1,1097
958,LINK,2,17,0,2.0000005,M.USER.APP.0,21,1,1098
959,LINK,70,56,0,2.0000005,M.USER.APP.0,21,1,1099
960,LINK,78,7,0,1.0000005,M.USER.APP.0,21,1,1100
961,LINK,63,24,0,1.000001,M.USER.APP.0,21,1,1101
962,LINK,70,56,0,2.0000005,M.USER.APP.0,21,1,1102
963,LINK,95,7,0,2.0000005,M.USER.APP.0,21,1,1103
964,LINK,45,43,0,2.0000005,M.USER.APP.0,21,1,1104
965,LINK,42,24,0,2.000001,M.USER.APP.0,21,1,1105
966,LINK,95,7,0,2.0000005,M.USER.APP.0,21,1,1106
967,LINK,68,24,0,1.000001,M.USER.APP.0,21,1,1107
968,LINK,66,20,0,1.0000005,M.USER.APP.0,21,1,1108
969,LINK,44,11,0,1.000001,M.USER.APP.0,21,1,1109
970,LINK,68,24,0,1.000001,M.USER.APP.0,21,1,1110
971,LINK,45,43,0,2.0000005,M.USER.APP.0,21,1,1111
972,LINK,70,56,0,2.0000005,M.USER.APP.0,21,1,1112
973,LINK,97,93,0,1.0000005,M.USER.APP.0,21,1,1113
974,LINK,82,5,0,2.000001,M.USER.APP.0,21,1,1114
975,LINK,2,17,0,2.0000005,M.USER.APP.0,21,1,1115
976,LINK,33,27,0,2.000001,M.USER.APP.0,21,1,1116
977,LINK,63,24,0,1.000001,M.USER.APP.0,21,1,1117
978,LINK,78,7,0,1.0000005,M.USER.APP.0,21,1,1118
979,LINK,70,56,0,2.0000005,M.USER.APP.0,21,1,1119
980,LINK,63,24,0,1.000001,M.USER.APP.0,21,1,1120
981,LINK,52,24,0,2.000001,M.USER.APP.0,21,1,1121
982,LINK,2,17,0,2.0000005,M.USER.APP.0,21,1,1122
983,LINK,64,24,0,2.0000005,M.USER.APP.0,21,1,1123
984,LINK,42,24,0,2.000001,M.USER.APP.0,21,1,1124
985,LINK,95,7,0,2.0000005,M.USER.APP.0,21,1,1125
986,LINK,74,18,0,2.0000005,M.USER.APP.0,21,1,1126
987,LINK,66,20,0,1.0000005,M.USER.APP.0,21,1,1127
988,LINK,44,11,0,1.000001,M.USER.APP.0,21,1,1128
989,LINK,59,18,0,2.0000005,M.USER.APP.0,21,1,1129
990,LINK,68,24,0,1.000001,M.USER.APP.0,21,1,1130
991,LINK,45,43,0,2.0000005,M.USER.APP.0,21,1,1131
992,LINK,62,29,0,2.0000005,M.USER.APP.0,21,1,1132
993,LINK,62,29,0,2.0000005,M.USER.APP.0,21,1,1133
994,LINK,97,93,0,1.0000005,M.USER.APP.0,21,1,1134
995,LINK,59,18,0,2.0000005,M.USER.APP.0,21,1,1135
996,LINK,74,18,0,2.0000005,M.USER.APP.0,21,1,1136
997,LINK,74,18,0,2.0000005,M.USER.APP.0,21,1,1137
998,LINK,99,25,0,2.0000005,M.USER.APP.0,21,1,1138
999,LINK,52,24,0,2.000001,M.USER.APP.0,21,1,1139
1000,LINK,42,24,0,2.000001,M.USER.APP.0,21,1,1140
79,LINK,56,18,0,1.0000005,M.USER.APP.0,21.000004999999998,1,1133
136,LINK,18,37,0,1.000001,M.USER.APP.0,21.000004999999998,1,1134
156,LINK,29,24,0,1.0000005,M.USER.APP.0,21.000004999999998,1,1135
158,LINK,17,37,0,2.0000005,M.USER.APP.0,21.000004999999998,1,1136
163,LINK,7,24,0,1.000001,M.USER.APP.0,21.000004999999998,1,1137
164,LINK,43,37,0,1.000001,M.USER.APP.0,21.000004999999998,1,1138
233,LINK,24,37,0,1.0000005,M.USER.APP.0,21.000004999999998,1,1139
245,LINK,18,37,0,1.000001,M.USER.APP.0,21.000004999999998,1,1140
498,LINK,25,24,0,1.0000005,M.USER.APP.0,21.000005,1,1139
426,LINK,18,37,0,1.000001,M.USER.APP.0,21.000009500000004,1,1139
310,LINK,7,24,0,1.000001,M.USER.APP.0,21.000010000000003,1,1137
487,LINK,20,18,0,2.000001,M.USER.APP.0,21.000010000000003,1,1138
494,LINK,93,17,0,2.000001,M.USER.APP.0,21.000010000000003,1,1139
115,LINK,24,37,0,1.0000005,M.USER.APP.0,21.000010000000007,1,1135
249,LINK,24,37,0,1.0000005,M.USER.APP.0,21.000010000000007,1,1136
474,LINK,5,17,0,2.000001,M.USER.APP.0,21.000010000000007,1,1137
476,LINK,27,18,0,2.0000005,M.USER.APP.0,21.000010000000007,1,1138
424,LINK,17,37,0,2.0000005,M.USER.APP.0,21.000010000000007,1,1139
202,LINK,24,37,0,1.0000005,M.USER.APP.0,21.0000195,1,1137
319,LINK,11,17,0,2.000001,M.USER.APP.0,21.00002,1,1135
320,LINK,24,37,0,1.0000005,M.USER.APP.0,21.00002,1,1136
327,LINK,24,37,0,1.0000005,M.USER.APP.0,21.00002,1,1137
74,LINK,37,18,0,1.000001,M0_1,21.000338333333335,1,1138
74,LINK,37,24,0,1.0000005,M0_2,21.000338333333335,1,1139
74,LINK,37,24,0,1.0000005,M0_3,21.000338333333335,1,1140
74,LINK,37,24,0,1.0000005,M0_4,21.000338333333335,1,1141
39,LINK,24,7,0,1.000001,M0_4,21.000343833333332,1,1141
39,LINK,7,19,0,2.000001,M0_3,21.000344333333334,1,1140
20,LINK,18,20,0,2.000001,M0_1,21.00035283333333,1,1139
67,LINK,37,18,0,1.000001,M0_1,21.00067166666667,1,1140
67,LINK,37,24,0,1.0000005,M0_2,21.00067166666667,1,1141
67,LINK,37,24,0,1.0000005,M0_3,21.00067166666667,1,1142
67,LINK,37,24,0,1.0000005,M0_4,21.00067166666667,1,1143
39,LINK,3,36,0,2.0000005,M1_1,21.00067716666667,1,1142
39,LINK,39,7,0,1.000001,M1_2,21.000744333333333,1,1143
22,LINK,37,18,0,1.000001,M0_1,21.001005000000003,1,1143
22,LINK,37,24,0,1.0000005,M0_2,21.001005000000003,1,1144
22,LINK,37,24,0,1.0000005,M0_3,21.001005000000003,1,1145
22,LINK,37,24,0,1.0000005,M0_4,21.001005000000003,1,1146
8,LINK,40,7,0,2.0000005,M1_4,21.00134433333334,1,1147
1001,LINK,70,56,0,2.0000005,M.USER.APP.0,22,1,1148
1002,LINK,78,7,0,1.0000005,M.USER.APP.0,22,1,1149
1003,LINK,74,18,0,2.0000005,M.USER.APP.0,22,1,1150
1004,LINK,44,11,0,1.000001,M.USER.APP.0,22,1,1151
1005,LINK,42,24,0,2.000001,M.USER.APP.0,22,1,1152
1006,LINK,62,29,0,2.0000005,M.USER.APP.0,22,1,1153
1007,LINK,64,24,0,2.0000005,M.USER.APP.0,22,1,1154
1008,LINK,2,17,0,2.0000005,M.USER.APP.0,22,1,1155
1009,LINK,70,56,0,2.0000005,M.USER.APP.0,22,1,1156
1010,LINK,78,7,0,1.0000005,M.USER.APP.0,22,1,1157
1011,LINK,63,24,0,1.000001,M.USER.APP.0,22,1,1158
1012,LINK,70,56,0,2.0000005,M.USER.APP.0,22,1,1159
1013,LINK,95,7,0,2.0000005,M.USER.APP.0,22,1,1160
1014,LINK,45,43,0,2.0000005,M.USER.APP.0,22,1,1161
1015,LINK,42,24,0,2.000001,M.USER.APP.0,22,1,1162
1016,LINK,95,7,0,2.0000005,M.USER.APP.0,22,1,1163
1017,LINK,68,24,0,1.000001,M.USER.APP.0,22,1,1164
1018,LINK,66,20,0,1.0000005,M.USER.APP.0,22,1,1165
1019,LINK,44,11,0,1.000001,M.USER.APP.0,22,1,1166
1020,LINK,68,24,0,1.000001,M.USER.APP.0,22,1,1167
1021,LINK,45,43,0,2.0000005,M.USER.APP.0,22,1,1168
1022,LINK,70,56,0,2.0000005,M.USER.APP.0,22,1,1169
1023,LINK,97,93,0,1.0000005,M.USER.APP.0,22,1,1170
1024,LINK,82,5,0,2.000001,M.USER.APP.0,22,1,1171
1025,LINK,2,17,0,2.0000005,M.USER.APP.0,22,1,1172
1026,LINK,33,27,0,2.000001,M.USER.APP.0,22,1,1173
1027,LINK,63,24,0,1.000001,M.USER.APP.0,22,1,1174
1028,LINK,78,7,0,1.0000005,M.USER.APP.0,22,1,1175
1029,LINK,70,56,0,2.0000005,M.USER.APP.0,22,1,1176
1030,LINK,63,24,0,1.000001,M.USER.APP.0,22,1,1177
1031,LINK,52,24,0,2.000001,M.USER.APP.0,22,1,1178
1032,LINK,2,17,0,2.0000005,M.USER.APP.0,22,1,1179
1033,LINK,64,24,0,2.0000005,M.USER.APP.0,22,1,1180
1034,LINK,42,24,0,2.000001,M.USER.APP.0,22,1,1181
1035,LINK,95,7,0,2.0000005,M.USER.APP.0,22,1,1182
1036,LINK,74,18,0,2.0000005,M.USER.APP.0,22,1,1183
1037,LINK,66,20,0,1.0000005,M.USER.APP.0,22,1,1184
1038,LINK,44,11,0,1.000001,M.USER.APP.0,22,1,1185
1039,LINK,59,18,0,2.0000005,M.USER.APP.0,22,1,1186
1040,LINK,68,24,0,1.000001,M.USER.APP.0,22,1,1187
1041,LINK,45,43,0,2.0000005,M.USER.APP.0,22,1,1188
1042,LINK,62,29,0,2.0000005,M.USER.APP.0,22,1,1189
1043,LINK,62,29,0,2.0000005,M.USER.APP.0,22,1,1190
1044,LINK,97,93,0,1.0000005,M.USER.APP.0,22,1,1191
1045,LINK,59,18,0,2.0000005,M.USER.APP.0,22,1,1192
1046,LINK,74,18,0,2.0000005,M.USER.APP.0,22,1,1193
1047,LINK,74,18,0,2.0000005,M.USER.APP.0,22,1,1194
1048,LINK,99,25,0,2.0000005,M.USER.APP.0,22,1,1195
1049,LINK,52,24,0,2.000001,M.USER.APP.0,22,1,1196
1050,LINK,42,24,0,2.000001,M.USER.APP.0,22,1,1197
79,LINK,18,37,0,1.000001,M.USER.APP.0,22.000005499999997,1,1196
156,LINK,24,37,0,1.0000005,M.USER.APP.0,22.000005499999997,1,1197
498,LINK,24,37,0,1.0000005,M.USER.APP.0,22.0000055,1,1197
328,LINK,7,24,0,1.000001,M.USER.APP.0,22.000010500000002,1,1192
518,LINK,20,18,0,2.000001,M.USER.APP.0,22.000010500000002,1,1193
523,LINK,93,17,0,2.000001,M.USER.APP.0,22.000010500000002,1,1194
237,LINK,18,37,0,1.000001,M.USER.APP.0,22.000010500000002,1,1195
244,LINK,17,37,0,2.0000005,M.USER.APP.0,22.000010500000002,1,1196
154,LINK,17,37,0,2.0000005,M.USER.APP.0,22.000011000000008,1,1195
113,LINK,24,37,0,1.0000005,M.USER.APP.0,22.0000205,1,1194
330,LINK,24,37,0,1.0000005,M.USER.APP.0,22.000020999999997,1,1192
338,LINK,11,17,0,2.000001,M.USER.APP.0,22.000020999999997,1,1193
340,LINK,24,37,0,1.0000005,M.USER.APP.0,22.000020999999997,1,1194
164,LINK,37,18,0,1.000001,M0_1,22.000339333333333,1,1195
164,LINK,37,24,0,1.0000005,M0_2,22.000339333333333,1,1196
164,LINK,37,24,0,1.0000005,M0_3,22.000339333333333,1,1197
164,LINK,37,24,0,1.0000005,M0_4,22.000339333333333,1,1198
7,LINK,24,0,0,1.000001,M0_2,22.00034433333333,1,1198
5,LINK,20,22,0,2.0000005,M0_1,22.00034483333334,1,1197
39,LINK,7,40,0,2.0000005,M0_4,22.000345333333335,1,1197
45,LINK,18,20,0,2.000001,M0_1,22.000353833333335,1,1197
42,LINK,37,18,0,1.000001,M0_1,22.000672666666667,1,1198
42,LINK,37,24,0,1.0000005,M0_2,22.000672666666667,1,1199
42,LINK,37,24,0,1.0000005,M0_3,22.000672666666667,1,1200
42,LINK,37,24,0,1.0000005,M0_4,22.000672666666667,1,1201
7,LINK,8,3,0,1.000001,M1_1,22.00067716666667,1,1201
21,LINK,22,8,0,2.0000005,M1_1,22.00067766666667,1,1202
39,LINK,7,36,0,1.0000005,M1_2,22.000745333333334,1,1201
87,LINK,37,18,0,1.000001,M0_1,22.001006,1,1202
87,LINK,37,24,0,1.0000005,M0_2,22.001006,1,1203
87,LINK,37,24,0,1.0000005,M0_3,22.001006,1,1204
87,LINK,37,24,0,1.0000005,M0_4,22.001006,1,1205
8,LINK,7,36,0,1.0000005,M1_3,22.00134483333334,1,1205
101,LINK,56,18,0,1.0000005,M.USER.APP.0,23.000005499999997,1,1198
146,LINK,18,37,0,1.000001,M.USER.APP.0,23.000005499999997,1,1199
166,LINK,7,24,0,1.000001,M.USER.APP.0,23.000005499999997,1,1200
171,LINK,43,37,0,1.000001,M.USER.APP.0,23.000005499999997,1,1201
175,LINK,17,37,0,2.0000005,M.USER.APP.0,23.000005499999997,1,1202
192,LINK,29,24,0,1.0000005,M.USER.APP.0,23.000005499999997,1,1203
257,LINK,24,37,0,1.0000005,M.USER.APP.0,23.000005499999997,1,1204
289,LINK,18,37,0,1.000001,M.USER.APP.0,23.000005499999997,1,1205
548,LINK,25,24,0,1.0000005,M.USER.APP.0,23.0000055,1,1204
476,LINK,18,37,0,1.000001,M.USER.APP.0,23.000010500000005,1,1204
352,LINK,7,24,0,1.000001,M.USER.APP.0,23.000011,1,1202
537,LINK,20,18,0,2.000001,M.USER.APP.0,23.000011,1,1203
544,LINK,93,17,0,2.000001,M.USER.APP.0,23.000011,1,1204
134,LINK,24,37,0,1.0000005,M.USER.APP.0,23.000011000000008,1,1200
281,LINK,24,37,0,1.0000005,M.USER.APP.0,23.000011000000008,1,1201
524,LINK,5,17,0,2.000001,M.USER.APP.0,23.000011000000008,1,1202
526,LINK,27,18,0,2.0000005,M.USER.APP.0,23.000011000000008,1,1203
474,LINK,17,37,0,2.0000005,M.USER.APP.0,23.000011000000008,1,1204
210,LINK,24,37,0,1.0000005,M.USER.APP.0,23.000021500000003,1,1202
354,LINK,11,17,0,2.000001,M.USER.APP.0,23.000022,1,1200
361,LINK,24,37,0,1.0000005,M.USER.APP.0,23.000022,1,1201
367,LINK,24,37,0,1.0000005,M.USER.APP.0,23.000022,1,1202
73,LINK,37,18,0,1.000001,M0_1,23.000338833333334,1,1203
73,LINK,37,24,0,1.0000005,M0_2,23.000338833333334,1,1204
73,LINK,37,24,0,1.0000005,M0_3,23.000338833333334,1,1205
73,LINK,37,24,0,1.0000005,M0_4,23.000338833333334,1,1206
7,LINK,24,7,0,1.000001,M0_3,23.00034483333333,1,1206
7,LINK,0,39,0,1.0000005,M0_2,23.000345333333332,1,1206
64,LINK,18,20,0,2.000001,M0_1,23.000354833333333,1,1205
98,LINK,37,18,0,1.000001,M0_1,23.000672166666668,1,1206
98,LINK,37,24,0,1.0000005,M0_2,23.000672166666668,1,1207
98,LINK,37,24,0,1.0000005,M0_3,23.000672166666668,1,1208
98,LINK,37,24,0,1.0000005,M0_4,23.000672166666668,1,1209
7,LINK,3,36,0,2.0000005,M1_1,23.00067816666667,1,1208
53,LINK,37,18,0,1.000001,M0_1,23.0010055,1,1208
53,LINK,37,24,0,1.0000005,M0_2,23.0010055,1,1209
53,LINK,37,24,0,1.0000005,M0_3,23.0010055,1,1210
53,LINK,37,24,0,1.0000005,M0_4,23.0010055,1,1211
8,LINK,7,36,0,1.0000005,M1_4,23.001344833333338,1,1211
39,LINK,19,7,0,2.000001,M1_3,23.001345333333337,1,1212
101,LINK,18,37,0,1.000001,M.USER.APP.0,24.000005999999996,1,1211
192,LINK,24,37,0,1.0000005,M.USER.APP.0,24.000005999999996,1,1212
548,LINK,24,37,0,1.0000005,M.USER.APP.0,24.000006,1,1212
360,LINK,7,24,0,1.000001,M.USER.APP.0,24.000011499999996,1,1211
568,LINK,20,18,0,2.000001,M.USER.APP.0,24.0000115,1,1210
573,LINK,93,17,0,2.000001,M.USER.APP.0,24.0000115,1,1211
268,LINK,18,37,0,1.000001,M.USER.APP.0,24.000011500000006,1,1210
273,LINK,17,37,0,2.0000005,M.USER.APP.0,24.000011500000006,1,1211
169,LINK,17,37,0,2.0000005,M.USER.APP.0,24.00001200000001,1,1210
228,LINK,24,37,0,1.0000005,M.USER.APP.0,24.0000225,1,1209
369,LINK,11,17,0,2.000001,M.USER.APP.0,24.000023000000002,1,1207
370,LINK,24,37,0,1.0000005,M.USER.APP.0,24.000023000000002,1,1208
377,LINK,24,37,0,1.0000005,M.USER.APP.0,24.000023000000002,1,1209
171,LINK,37,18,0,1.000001,M0_1,24.00033983333333,1,1210
171,LINK,37,24,0,1.0000005,M0_2,24.00033983333333,1,1211
171,LINK,37,24,0,1.0000005,M0_3,24.00033983333333,1,1212
171,LINK,37,24,0,1.0000005,M0_4,24.00033983333333,1,1213
7,LINK,24,7,0,1.000001,M0_4,24.00034533333333,1,1213
7,LINK,7,19,0,2.000001,M0_3,24.00034583333333,1,1211
1,LINK,20,22,0,2.0000005,M0_1,24.00034583333334,1,1210
27,LINK,18,20,0,2.000001,M0_1,24.000355833333337,1,1210
28,LINK,37,18,0,1.000001,M0_1,24.000673166666665,1,1211
28,LINK,37,24,0,1.0000005,M0_2,24.000673166666665,1,1212
28,LINK,37,24,0,1.0000005,M0_3,24.000673166666665,1,1213
28,LINK,37,24,0,1.0000005,M0_4,24.000673166666665,1,1214
21,LINK,8,3,0,1.000001,M1_1,24.00067816666667,1,1214
5,LINK,22,8,0,2.0000005,M1_1,24.000678666666673,1,1215
7,LINK,39,7,0,1.000001,M1_2,24.00074583333333,1,1216
139,LINK,37,18,0,1.000001,M0_1,24.0010065,1,1216
139,LINK,37,24,0,1.0000005,M0_2,24.0010065,1,1217
139,LINK,37,24,0,1.0000005,M0_3,24.0010065,1,1218
139,LINK,37,24,0,1.0000005,M0_4,24.0010065,1,1219
39,LINK,40,7,0,2.0000005,M1_4,24.001345833333335,1,1220
1051,LINK,70,56,0,2.0000005,M.USER.APP.0,25,1,1221
1052,LINK,78,7,0,1.0000005,M.USER.APP.0,25,1,1222
1053,LINK,74,18,0,2.0000005,M.USER.APP.0,25,1,1223
1054,LINK,44,11,0,1.000001,M.USER.APP.0,25,1,1224
1055,LINK,42,24,0,2.000001,M.USER.APP.0,25,1,1225
1056,LINK,62,29,0,2.0000005,M.USER.APP.0,25,1,1226
1057,LINK,64,24,0,2.0000005,M.USER.APP.0,25,1,1227
1058,LINK,2,17,0,2.0000005,M.USER.APP.0,25,1,1228
1059,LINK,70,56,0,2.0000005,M.USER.APP.0,25,1,1229
1060,LINK,78,7,0,1.0000005,M.USER.APP.0,25,1,1230
1061,LINK,63,24,0,1.000001,M.USER.APP.0,25,1,1231
1062,LINK,70,56,0,2.0000005,M.USER.APP.0,25,1,1232
1063,LINK,95,7,0,2.0000005,M.USER.APP.0,25,1,1233
1064,LINK,45,43,0,2.0000005,M.USER.APP.0,25,1,1234
1065,LINK,42,24,0,2.000001,M.USER.APP.0,25,1,1235
1066,LINK,95,7,0,2.0000005,M.USER.APP.0,25,1,1236
1067,LINK,68,24,0,1.000001,M.USER.APP.0,25,1,1237
1068,LINK,66,20,0,1.0000005,M.USER.APP.0,25,1,1238
1069,LINK,44,11,0,1.000001,M.USER.APP.0,25,1,1239
1070,LINK,68,24,0,1.000001,M.USER.APP.0,25,1,1240
1071,LINK,45,43,0,2.0000005,M.USER.APP.0,25,1,1241
1072,LINK,70,56,0,2.0000005,M.USER.APP.0,25,1,1242
1073,LINK,97,93,0,1.0000005,M.USER.APP.0,25,1,1243
1074,LINK,82,5,0,2.000001,M.USER.APP.0,25,1,1244
1075,LINK,2,17,0,2.0000005,M.USER.APP.0,25,1,1245
1076,LINK,33,27,0,2.000001,M.USER.APP.0,25,1,1246
1077,LINK,63,24,0,1.000001,M.USER.APP.0,25,1,1247
1078,LINK,78,7,0,1.0000005,M.USER.APP.0,25,1,1248
1079,LINK,70,56,0,2.0000005,M.USER.APP.0,25,1,1249
1080,LINK,63,24,0,1.000001,M.USER.APP.0,25,1,1250
1081,LINK,52,24,0,2.000001,M.USER.APP.0,25,1,1251
1082,LINK,2,17,0,2.0000005,M.USER.APP.0,25,1,1252
1083,LINK,64,24,0,2.0000005,M.USER.APP.0,25,1,1253
1084,LINK,42,24,0,2.000001,M.USER.APP.0,25,1,1254
1085,LINK,95,7,0,2.0000005,M.USER.APP.0,25,1,1255
1086,LINK,74,18,0,2.0000005,M.USER.APP.0,25,1,1256
1087,LINK,66,20,0,1.0000005,M.USER.APP.0,25,1,1257
1088,LINK,44,11,0,1.000001,M.USER.APP.0,25,1,1258
1089,LINK,59,18,0,2.0000005,M.USER.APP.0,25,1,1259
1090,LINK,68,24,0,1.000001,M.USER.APP.0,25,1,1260
1091,LINK,45,43,0,2.0000005,M.USER.APP.0,25,1,1261
1092,LINK,62,29,0,2.0000005,M.USER.APP.0,25,1,1262
1093,LINK,62,29,0,2.0000005,M.USER.APP.0,25,1,1263
1094,LINK,97,93,0,1.0000005,M.USER.APP.0,25,1,1264
1095,LINK,59,18,0,2.0000005,M.USER.APP.0,25,1,1265
1096,LINK,74,18,0,2.0000005,M.USER.APP.0,25,1,1266
1097,LINK,74,18,0,2.0000005,M.USER.APP.0,25,1,1267
1098,LINK,99,25,0,2.0000005,M.USER.APP.0,25,1,1268
1099,LINK,52,24,0,2.000001,M.USER.APP.0,25,1,1269
1100,LINK,42,24,0,2.000001,M.USER.APP.0,25,1,1270
109,LINK,56,18,0,1.0000005,M.USER.APP.0,25.000005999999996,1,1262
147,LINK,18,37,0,1.000001,M.USER.APP.0,25.000005999999996,1,1263
182,LINK,17,37,0,2.0000005,M.USER.APP.0,25.000005999999996,1,1264
185,LINK,7,24,0,1.000001,M.USER.APP.0,25.000005999999996,1,1265
191,LINK,43,37,0,1.000001,M.USER.APP.0,25.000005999999996,1,1266
193,LINK,29,24,0,1.0000005,M.USER.APP.0,25.000005999999996,1,1267
283,LINK,24,37,0,1.0000005,M.USER.APP.0,25.000005999999996,1,1268
295,LINK,18,37,0,1.000001,M.USER.APP.0,25.000005999999996,1,1269
598,LINK,25,24,0,1.0000005,M.USER.APP.0,25.000006,1,1269
526,LINK,18,37,0,1.000001,M.USER.APP.0,25.000011500000006,1,1269
378,LINK,7,24,0,1.000001,M.USER.APP.0,25.000011999999995,1,1269
587,LINK,20,18,0,2.000001,M.USER.APP.0,25.000011999999998,1,1268
594,LINK,93,17,0,2.000001,M.USER.APP.0,25.000011999999998,1,1269
150,LINK,24,37,0,1.0000005,M.USER.APP.0,25.00001200000001,1,1265
299,LINK,24,37,0,1.0000005,M.USER.APP.0,25.00001200000001,1,1266
574,LINK,5,17,0,2.000001,M.USER.APP.0,25.00001200000001,1,1267
576,LINK,27,18,0,2.0000005,M.USER.APP.0,25.00001200000001,1,1268
524,LINK,17,37,0,2.0000005,M.USER.APP.0,25.00001200000001,1,1269
116,LINK,24,37,0,1.0000005,M.USER.APP.0,25.000023500000005,1,1267
380,LINK,24,37,0,1.0000005,M.USER.APP.0,25.000024000000003,1,1265
388,LINK,11,17,0,2.000001,M.USER.APP.0,25.000024000000003,1,1266
390,LINK,24,37,0,1.0000005,M.USER.APP.0,25.000024000000003,1,1267
38,LINK,37,18,0,1.000001,M0_1,25.00033933333333,1,1268
38,LINK,37,24,0,1.0000005,M0_2,25.00033933333333,1,1269
38,LINK,37,24,0,1.0000005,M0_3,25.00033933333333,1,1270
38,LINK,37,24,0,1.0000005,M0_4,25.00033933333333,1,1271
21,LINK,24,0,0,1.000001,M0_2,25.000345833333327,1,1271
7,LINK,7,40,0,2.0000005,M0_4,25.00034683333333,1,1271
26,LINK,18,20,0,2.000001,M0_1,25.000356833333335,1,1271
70,LINK,37,18,0,1.000001,M0_1,25.000672666666663,1,1272
70,LINK,37,24,0,1.0000005,M0_2,25.000672666666663,1,1273
70,LINK,37,24,0,1.0000005,M0_3,25.000672666666663,1,1274
70,LINK,37,24,0,1.0000005,M0_4,25.000672666666663,1,1275
21,LINK,3,36,0,2.0000005,M1_1,25.00067916666667,1,1274
7,LINK,7,36,0,1.0000005,M1_2,25.00074683333333,1,1273
