id,type,src,dst,app,latency,message,ctime,size,buffer
89,LINK,44,26,0,1.0000005,M.USER.APP.0,4,1,88
90,LINK,59,13,0,1.0000005,M.USER.APP.0,4,1,89
91,LINK,68,24,0,1.000001,M.USER.APP.0,4,1,90
92,LINK,45,4,0,1.0000005,M.USER.APP.0,4,1,91
93,LINK,62,35,0,2.000001,M.USER.APP.0,4,1,92
94,LINK,62,35,0,2.000001,M.USER.APP.0,4,1,93
95,LINK,97,3,0,1.000001,M.USER.APP.0,4,1,94
96,LINK,59,13,0,1.0000005,M.USER.APP.0,4,1,95
97,LINK,74,19,0,1.000001,M.USER.APP.0,4,1,96
98,LINK,74,19,0,1.000001,M.USER.APP.0,4,1,97
99,LINK,99,5,0,2.000001,M.USER.APP.0,4,1,98
100,LINK,52,24,0,2.000001,M.USER.APP.0,4,1,99
15,LINK,3,89,0,2.000001,M.USER.APP.0,4.000001,1,98
4,LINK,0,89,0,2.000001,M.USER.APP.0,4.000001,1,99
40,LINK,13,3,0,2.0000005,M.USER.APP.0,4.0000015,1,93
17,LINK,0,89,0,2.000001,M.USER.APP.0,4.0000015,1,94
2,LINK,0,89,0,2.000001,M.USER.APP.0,4.0000015,1,95
63,LINK,4,0,0,1.0000005,M.USER.APP.0,4.0000015,1,96
64,LINK,26,3,0,1.0000005,M.USER.APP.0,4.0000015,1,97
67,LINK,4,0,0,1.0000005,M.USER.APP.0,4.0000015,1,98
39,LINK,3,89,0,2.000001,M.USER.APP.0,4.0000015,1,99
24,LINK,3,89,0,2.000001,M.USER.APP.0,4.000002,1,98
22,LINK,6,0,0,2.0000005,M.USER.APP.0,4.000002500000001,1,98
23,LINK,19,6,0,1.0000005,M.USER.APP.0,4.000003,1,92
26,LINK,3,89,0,2.000001,M.USER.APP.0,4.000003,1,93
28,LINK,24,0,0,1.000001,M.USER.APP.0,4.000003,1,94
16,LINK,0,89,0,2.000001,M.USER.APP.0,4.000003,1,95
52,LINK,6,0,0,2.0000005,M.USER.APP.0,4.000003,1,96
61,LINK,13,3,0,2.0000005,M.USER.APP.0,4.000003,1,97
66,LINK,24,0,0,1.000001,M.USER.APP.0,4.000003,1,98
1,LINK,89,0,0,2.000001,M0_1,4.000502,1,99
1,LINK,89,0,0,2.000001,M0_2,4.000502,1,100
1,LINK,89,0,0,2.000001,M0_3,4.000502,1,101
1,LINK,89,0,0,2.000001,M0_4,4.000502,1,102
101,LINK,97,3,0,1.000001,M.USER.APP.0,5,1,103
102,LINK,33,6,0,1.000001,M.USER.APP.0,5,1,104
103,LINK,63,24,0,1.000001,M.USER.APP.0,5,1,105
104,LINK,78,9,0,2.0000005,M.USER.APP.0,5,1,106
105,LINK,70,4,0,2.0000005,M.USER.APP.0,5,1,107
106,LINK,63,24,0,1.000001,M.USER.APP.0,5,1,108
107,LINK,52,24,0,2.000001,M.USER.APP.0,5,1,109
108,LINK,2,3,0,2.000001,M.USER.APP.0,5,1,110
109,LINK,64,0,0,2.000001,M.USER.APP.0,5,1,111
110,LINK,42,24,0,2.000001,M.USER.APP.0,5,1,112
111,LINK,95,13,0,1.000001,M.USER.APP.0,5,1,113
112,LINK,74,19,0,1.000001,M.USER.APP.0,5,1,114
113,LINK,66,4,0,1.0000005,M.USER.APP.0,5,1,115
114,LINK,44,26,0,1.0000005,M.USER.APP.0,5,1,116
115,LINK,59,13,0,1.0000005,M.USER.APP.0,5,1,117
116,LINK,68,24,0,1.000001,M.USER.APP.0,5,1,118
117,LINK,45,4,0,1.0000005,M.USER.APP.0,5,1,119
118,LINK,62,35,0,2.000001,M.USER.APP.0,5,1,120
119,LINK,62,35,0,2.000001,M.USER.APP.0,5,1,121
120,LINK,97,3,0,1.000001,M.USER.APP.0,5,1,122
121,LINK,59,13,0,1.0000005,M.USER.APP.0,5,1,123
122,LINK,74,19,0,1.000001,M.USER.APP.0,5,1,124
123,LINK,74,19,0,1.000001,M.USER.APP.0,5,1,125
124,LINK,99,5,0,2.000001,M.USER.APP.0,5,1,126
125,LINK,52,24,0,2.000001,M.USER.APP.0,5,1,127
29,LINK,9,0,0,1.0000005,M.USER.APP.0,5.000001,1,126
30,LINK,4,0,0,1.0000005,M.USER.APP.0,5.000001,1,127
18,LINK,3,89,0,2.000001,M.USER.APP.0,5.0000015,1,127
19,LINK,35,3,0,2.0000005,M.USER.APP.0,5.000002,1,115
25,LINK,24,0,0,1.000001,M.USER.APP.0,5.000002,1,116
33,LINK,3,89,0,2.000001,M.USER.APP.0,5.000002,1,117
34,LINK,0,89,0,2.000001,M.USER.APP.0,5.000002,1,118
35,LINK,24,0,0,1.000001,M.USER.APP.0,5.000002,1,119
46,LINK,13,3,0,2.0000005,M.USER.APP.0,5.000002,1,120
49,LINK,5,3,0,1.000001,M.USER.APP.0,5.000002,1,121
5,LINK,0,89,0,2.000001,M.USER.APP.0,5.000002,1,122
88,LINK,4,0,0,1.0000005,M.USER.APP.0,5.000002,1,123
89,LINK,26,3,0,1.0000005,M.USER.APP.0,5.000002,1,124
92,LINK,4,0,0,1.0000005,M.USER.APP.0,5.000002,1,125
64,LINK,3,89,0,2.000001,M.USER.APP.0,5.000002,1,126
23,LINK,6,0,0,2.0000005,M.USER.APP.0,5.0000035,1,126
31,LINK,24,0,0,1.000001,M.USER.APP.0,5.000004000000001,1,120
37,LINK,19,6,0,1.0000005,M.USER.APP.0,5.000004000000001,1,121
45,LINK,3,89,0,2.000001,M.USER.APP.0,5.000004000000001,1,122
