id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
135,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,684.00002,684.00002,680.0,684.00002
138,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,692.00001,692.00001,690.0,692.00001
137,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,694.00002,694.00002,690.0,694.00002
140,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,702.00001,702.00001,700.0,702.00001
139,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,704.00002,704.00002,700.0,704.00002
142,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,712.00001,712.00001,710.0,712.00001
141,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,714.00002,714.00002,710.0,714.00002
144,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,722.00001,722.00001,720.0,722.00001
143,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,724.00002,724.00002,720.0,724.00002
146,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,732.00001,732.00001,730.0,732.00001
145,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,734.00002,734.00002,730.0,734.00002
148,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,742.00001,742.00001,740.0,742.00001
147,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,744.00002,744.00002,740.0,744.00002
150,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,752.00001,752.00001,750.0,752.00001
149,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,754.00002,754.00002,750.0,754.00002
152,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,762.00001,762.00001,760.0,762.00001
151,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,764.00002,764.00002,760.0,764.00002
154,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,772.00001,772.00001,770.0,772.00001
153,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,774.00002,774.00002,770.0,774.00002
156,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,782.00001,782.00001,780.0,782.00001
155,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,784.00002,784.00002,780.0,784.00002
158,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,792.00001,792.00001,790.0,792.00001
157,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,794.00002,794.00002,790.0,794.00002
160,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,802.00001,802.00001,800.0,802.00001
159,SINK_M,Aplikasi B,Actuator,M.Action,0,2,12,5,Generator,0,804.00002,804.00002,800.0,804.00002
162,SINK_M,Aplikasi B,Actuator,M.Action,1,2,2,5,Generator,0,812.00001,812.00001,810.0,812.00001
